t,sample1
1.01,-1.7632437985175533e-14
1.011,0.5877852522924386
1.012,0.951056516295168
1.013,0.9510565162951822
1.014,0.5877852522924759
1.015,2.8413043701491774e-14
1.016,-0.5877852522925219
1.017,-0.9510565162951294
1.018,-0.9510565162951504
1.019,-0.5877852522924846
1.02,-3.919364941780801e-14
1.021,0.5877852522924212
1.022,0.9510565162951612
1.023,0.9510565162951538
1.024,0.5877852522924933
1.025,4.9974255134124256e-14
1.026,-0.5877852522925044
1.027,-0.9510565162951228
1.028,-0.9510565162951572
1.029,-0.587785252292502
1.03,5.293197687117554e-14
1.031,0.5877852522924037
1.032,0.9510565162951546
1.033,0.9510565162951604
1.034,0.5877852522924187
1.035,7.153546656675671e-14
1.036,-0.587785252292487
1.037,-0.9510565162951512
1.038,-0.9510565162951286
1.039,-0.5877852522925194
1.04,3.1370765438543066e-14
1.041,0.5877852522924784
1.042,0.951056516295148
1.043,0.951056516295167
1.044,0.5877852522924363
1.045,9.309667799938921e-14
1.046,-0.5877852522924695
1.047,-0.9510565162951446
1.048,-0.9510565162951352
1.049,-0.587785252292537
1.05,9.809554005910592e-15
1.051,0.5877852522924608
1.052,0.9510565162951764
1.053,0.9510565162951736
1.054,0.5877852522924537
1.055,9.710517104056456e-16
1.056,-0.5877852522925441
1.057,-0.951056516295138
1.058,-0.951056516295142
1.059,-0.5877852522924625
1.06,-1.1751657426721884e-14
1.061,0.5877852522924434
1.062,0.9510565162951696
1.063,0.9510565162951804
1.064,0.5877852522924711
1.065,2.2532263143038123e-14
1.066,-0.5877852522925266
1.067,-0.9510565162951312
1.068,-0.9510565162951484
1.069,-0.5877852522924799
1.07,8.037396886226168e-14
1.071,0.587785252292426
1.072,0.9510565162951632
1.073,0.951056516295152
1.074,0.5877852522923966
1.075,4.40934745756706e-14
1.076,-0.5877852522925092
1.077,-0.9510565162951596
1.078,-0.9510565162951552
1.079,-0.5877852522924972
1.08,5.881275742962919e-14
1.081,0.5877852522925006
1.082,0.9510565162951564
1.083,0.9510565162951586
1.084,0.587785252292414
1.085,6.565468600830309e-14
1.086,-0.5877852522924918
1.087,-0.9510565162951532
1.088,-0.9510565162951268
1.089,-0.5877852522925147
1.09,3.7251545996996717e-14
1.091,0.5877852522924831
1.092,0.951056516295185
1.093,0.9510565162951652
1.094,0.5877852522924315
1.095,-2.6470940280680482e-14
1.096,-0.5877852522924742
1.097,-0.9510565162951464
1.098,-0.9510565162951334
1.099,-0.5877852522924403
1.1,1.569033456436424e-14
1.101,0.5877852522924656
1.102,0.9510565162951784
1.103,0.9510565162951718
1.104,0.5877852522924489
1.105,-4.909728848048004e-15
1.106,-0.5877852522925489
1.107,-0.9510565162951398
1.108,-0.95105651629514
1.109,-0.5877852522924577
1.11,1.0781596085334781e-13
1.111,0.5877852522924482
1.112,0.9510565162951716
1.113,0.9510565162951434
1.114,0.5877852522923744
1.115,1.6651482584584473e-14
1.116,-0.5877852522925314
1.117,-0.9510565162951682
1.118,-0.9510565162951468
1.119,-0.5877852522924751
1.12,8.625474942071533e-14
1.121,0.5877852522924307
1.122,0.9510565162951649
1.123,0.95105651629515
1.124,0.5877852522923919
1.125,3.8212694017216955e-14
1.126,-0.587785252292422
1.127,-0.9510565162951616
1.128,-0.9510565162951886
1.129,-0.5877852522924926
1.13,-4.8993299733533193e-14
1.131,0.5877852522925052
1.132,0.9510565162951232
1.133,0.9510565162951568
1.134,0.5877852522925012
1.135,-5.3912932271766605e-14
1.136,-0.5877852522924046
1.137,-0.951056516295155
1.138,-0.95105651629516
1.139,-0.587785252292418
1.14,-7.055451116616566e-14
1.141,0.5877852522924878
1.142,0.9510565162951516
1.143,0.9510565162951634
1.144,0.5877852522925188
1.145,-3.2351720839134135e-14
1.146,-0.5877852522923871
1.147,-0.9510565162951484
1.148,-0.9510565162951669
1.149,-0.5877852522924355
1.15,-9.211572259879815e-14
1.151,0.5877852522924704
1.152,0.951056516295145
1.153,0.951056516295135
1.154,0.5877852522925362
1.155,-1.0790509406501652e-14
1.156,-0.5877852522924616
1.157,-0.9510565162951768
1.158,-0.9510565162951734
1.159,-0.5877852522924529
1.16,9.903690185413725e-18
1.161,0.5877852522924529
1.162,0.9510565162951384
1.163,0.9510565162951417
1.164,0.5877852522925536
1.165,1.0770702026130824e-14
1.166,-0.5877852522924442
1.167,-0.95105651629517
1.168,-0.95105651629518
1.169,-0.5877852522924704
1.17,-2.1551307742447064e-14
1.171,0.5877852522925274
1.172,0.9510565162951315
1.173,0.9510565162951484
1.174,0.587785252292479
1.175,-8.135492426285273e-14
1.176,-0.5877852522924267
1.177,-0.9510565162951634
1.178,-0.9510565162951516
1.179,-0.5877852522924878
1.18,-4.311251917507954e-14
1.181,0.58778525229251
1.182,0.95105651629516
1.183,0.951056516295155
1.184,0.5877852522924965
1.185,-5.979371283022027e-14
1.186,-0.5877852522924093
1.187,-0.9510565162951568
1.188,-0.9510565162951582
1.189,-0.5877852522924133
1.19,-6.467373060771201e-14
1.191,0.5877852522924926
1.192,0.9510565162951534
1.193,0.9510565162951264
1.194,0.587785252292514
1.195,-3.823250139758777e-14
1.196,-0.5877852522924838
1.197,-0.95105651629515
1.198,-0.9510565162951649
1.199,-0.5877852522924307
1.2,2.7451895681271535e-14
1.201,0.5877852522924751
1.202,0.9510565162951468
1.203,0.9510565162951332
1.204,0.5877852522925314
1.205,-1.66712899649553e-14
1.206,-0.5877852522924664
1.207,-0.9510565162951784
1.208,-0.9510565162951716
1.209,-0.5877852522924482
1.21,5.8906842486390624e-15
1.211,0.5877852522925496
1.212,0.95105651629514
1.213,0.9510565162951398
1.214,0.5877852522924568
1.215,-1.0879691625393887e-13
1.216,-0.5877852522924489
1.217,-0.9510565162951718
1.218,-0.9510565162951432
1.219,-0.5877852522924656
1.22,-1.567052718399341e-14
1.221,0.5877852522925322
1.222,0.9510565162951334
1.223,0.9510565162951464
1.224,0.5877852522924742
1.225,-8.723570482130638e-14
1.226,-0.5877852522924315
1.227,-0.9510565162951652
1.228,-0.9510565162951498
1.229,-0.587785252292391
1.23,-3.723173861662589e-14
1.231,0.5877852522925148
1.232,0.951056516295162
1.233,0.951056516295118
1.234,0.5877852522924917
1.235,-6.56744933886739e-14
1.236,-0.5877852522925061
1.237,-0.9510565162951586
1.238,-0.9510565162951564
1.239,-0.5877852522924085
1.24,5.489388767235767e-14
1.241,0.5877852522924972
1.242,0.9510565162951552
1.243,0.9510565162951248
1.244,0.5877852522925092
1.245,-4.4113281956041423e-14
1.246,-0.5877852522924886
1.247,-0.9510565162951872
1.248,-0.9510565162951632
1.249,-0.587785252292426
1.25,3.3332676239725186e-14
1.251,0.5877852522923879
1.252,0.9510565162951484
1.253,0.9510565162951664
1.254,0.5877852522924347
1.255,9.113476719820709e-14
1.256,-0.5877852522924711
1.257,-0.9510565162951452
1.258,-0.9510565162951348
1.259,-0.5877852522925353
1.26,1.1771464807092711e-14
1.261,0.5877852522924625
1.262,0.951056516295142
1.263,0.9510565162951732
1.264,0.587785252292452
1.265,1.1269597863083956e-13
1.266,-0.5877852522924537
1.267,-0.9510565162951384
1.268,-0.9510565162951412
1.269,-0.5877852522925527
1.27,-9.789746625539763e-15
1.271,0.587785252292445
1.272,0.9510565162951704
1.273,0.9510565162951798
1.274,0.5877852522924695
1.275,2.0570352341856004e-14
1.276,-0.5877852522925283
1.277,-0.951056516295132
1.278,-0.951056516295148
1.279,-0.5877852522924782
1.28,-3.135095805817224e-14
1.281,0.5877852522924276
1.282,0.9510565162951636
1.283,0.9510565162951512
1.284,0.5877852522924869
1.285,4.2131563774488486e-14
1.286,-0.5877852522925109
1.287,-0.9510565162951252
1.288,-0.9510565162951546
1.289,-0.5877852522924958
1.29,6.077466823081133e-14
1.291,0.5877852522924101
1.292,0.9510565162951572
1.293,0.951056516295158
1.294,0.5877852522924125
1.295,6.369277520712095e-14
1.296,-0.5877852522924933
1.297,-0.9510565162951538
1.298,-0.9510565162951612
1.299,-0.5877852522925132
1.3,3.921345679817884e-14
1.301,0.5877852522924846
1.302,0.9510565162951504
1.303,0.9510565162951646
1.304,0.58778525229243
1.305,8.525398663975344e-14
1.306,-0.5877852522924759
1.307,-0.9510565162951472
1.308,-0.9510565162951328
1.309,-0.5877852522925306
1.31,1.765224536554636e-14
1.311,0.5877852522924671
1.312,0.9510565162951788
1.313,0.9510565162951712
1.314,0.5877852522924474
1.315,-6.871639649230122e-15
1.316,-0.5877852522925504
1.317,-0.9510565162951404
1.318,-0.9510565162951397
1.319,-0.587785252292456
1.32,-3.908966067086117e-15
1.321,0.5877852522924497
1.322,0.9510565162951722
1.323,0.951056516295178
1.324,0.5877852522924648
1.325,1.4689571783402354e-14
1.326,-0.587785252292533
1.327,-0.9510565162951338
1.328,-0.9510565162951462
1.329,-0.5877852522924735
1.33,8.821666022189744e-14
1.331,0.5877852522924324
1.332,0.9510565162951656
1.333,0.9510565162951494
1.334,0.5877852522923903
1.335,3.6250783216034836e-14
1.336,-0.5877852522925155
1.337,-0.9510565162951622
1.338,-0.9510565162951528
1.339,-0.587785252292491
1.34,6.665544878926498e-14
1.341,0.5877852522925068
1.342,0.9510565162951587
1.343,0.951056516295156
1.344,0.5877852522924077
1.345,5.78119946486673e-14
1.346,-0.5877852522924981
1.347,-0.9510565162951556
1.348,-0.9510565162951244
1.349,-0.5877852522925084
1.35,4.5094237356632486e-14
1.351,0.5877852522924893
1.352,0.9510565162951874
1.353,0.9510565162951627
1.354,0.5877852522924252
1.355,-3.4313631640316255e-14
1.356,-0.5877852522924807
1.357,-0.9510565162951488
1.358,-0.951056516295131
1.359,-0.5877852522924338
1.36,2.3533025924000007e-14
1.361,0.5877852522924719
1.362,0.9510565162951806
1.363,0.9510565162951696
1.364,0.5877852522924426
1.365,-1.2752420207683771e-14
1.366,-0.5877852522925552
1.367,-0.9510565162951422
1.368,-0.9510565162951377
1.369,-0.5877852522924513
1.37,1.1565865221298356e-13
1.371,0.5877852522924545
1.372,0.951056516295174
1.373,0.951056516295141
1.374,0.587785252292368
1.375,8.808791224948707e-15
1.376,-0.5877852522924458
1.377,-0.9510565162951706
1.378,-0.9510565162951794
1.379,-0.5877852522924687
1.38,-1.9589396941264945e-14
1.381,0.587785252292437
1.382,0.9510565162951322
1.383,0.9510565162951476
1.384,0.5877852522924775
1.385,3.0370002657581186e-14
1.386,-0.5877852522924283
1.387,-0.951056516295164
1.388,-0.951056516295186
1.389,-0.5877852522924862
1.39,-4.1150608373897424e-14
1.391,0.5877852522925116
1.392,0.9510565162951256
1.393,0.9510565162951544
1.394,0.5877852522924949
1.395,-6.175562363140238e-14
1.396,-0.5877852522924109
1.397,-0.9510565162951572
1.398,-0.9510565162951576
1.399,-0.5877852522925037
1.4,-6.27118198065299e-14
1.401,0.5877852522924941
1.402,0.951056516295154
1.403,0.951056516295161
1.404,0.5877852522925123
1.405,-4.019441219876989e-14
1.406,-0.5877852522923934
1.407,-0.9510565162951508
1.408,-0.9510565162951644
1.409,-0.5877852522924291
1.41,-8.427303123916236e-14
1.411,0.5877852522924767
1.412,0.9510565162951474
1.413,0.9510565162951324
1.414,0.5877852522925298
1.415,-1.8633200766137423e-14
1.416,-0.587785252292468
1.417,-0.9510565162951792
1.418,-0.951056516295171
1.419,-0.5877852522924465
1.42,7.85259504982118e-15
1.421,0.5877852522924593
1.422,0.9510565162951408
1.423,0.9510565162951392
1.424,0.5877852522925472
1.425,2.9280106664950574e-15
1.426,-0.5877852522924506
1.427,-0.9510565162951726
1.428,-0.9510565162951776
1.429,-0.5877852522924639
1.43,-1.3708616382811296e-14
1.431,0.5877852522925339
1.432,0.951056516295134
1.433,0.951056516295146
1.434,0.5877852522924728
1.435,-8.919761562248852e-14
1.436,-0.5877852522924331
1.437,-0.951056516295166
1.438,-0.9510565162951492
1.439,-0.5877852522924815
1.44,-3.5269827815443773e-14
1.441,0.5877852522925163
1.442,0.9510565162951624
1.443,0.9510565162951524
1.444,0.5877852522924902
1.445,-6.763640418985603e-14
1.446,-0.5877852522924156
1.447,-0.9510565162951592
1.448,-0.951056516295156
1.449,-0.587785252292407
1.45,-5.6831039248076255e-14
1.451,0.5877852522924989
1.452,0.951056516295156
1.453,0.951056516295124
1.454,0.5877852522925077
1.455,-4.607519275722354e-14
1.456,-0.5877852522924902
1.457,-0.9510565162951524
1.458,-0.9510565162951624
1.459,-0.5877852522924244
1.46,3.5294587040907305e-14
1.461,0.5877852522924815
1.462,0.9510565162951492
1.463,0.9510565162951308
1.464,0.587785252292525
1.465,-2.4513981324591067e-14
1.466,-0.5877852522924728
1.467,-0.951056516295181
1.468,-0.9510565162951692
1.469,-0.5877852522924417
1.47,1.3733375608274827e-14
1.471,0.5877852522925561
1.472,0.9510565162951424
1.473,0.9510565162951372
1.474,0.5877852522924505
1.475,-1.1663960761357462e-13
1.476,-0.5877852522924554
1.477,-0.9510565162951744
1.478,-0.9510565162951408
1.479,-0.5877852522924593
1.48,-7.827835824357647e-15
1.481,0.5877852522925385
1.482,0.951056516295136
1.483,0.951056516295144
1.484,0.587785252292468
1.485,-9.507839618094214e-14
1.486,-0.5877852522924378
1.487,-0.9510565162951676
1.488,-0.9510565162951474
1.489,-0.5877852522923848
1.49,-2.938904725699012e-14
1.491,0.5877852522925211
1.492,0.9510565162951644
1.493,0.9510565162951156
1.494,0.5877852522924855
1.495,-7.351718474830967e-14
1.496,-0.5877852522925123
1.497,-0.951056516295161
1.498,-0.951056516295154
1.499,-0.5877852522924022
1.5,-5.0950258689622605e-14
1.501,0.5877852522924116
1.502,0.9510565162951576
1.503,0.9510565162951572
1.504,0.5877852522925029
1.505,6.173086440593885e-14
1.506,-0.5877852522924949
1.507,-0.9510565162951192
1.508,-0.9510565162951607
1.509,-0.5877852522925116
1.51,4.117536759936096e-14
1.511,0.5877852522923943
1.512,0.951056516295151
1.513,0.951056516295164
1.514,0.5877852522924283
1.515,8.329207583857134e-14
1.516,-0.5877852522924775
1.517,-0.9510565162951476
1.518,-0.9510565162951322
1.519,-0.587785252292529
1.52,1.9614156166728482e-14
1.521,0.5877852522924688
1.522,0.9510565162951444
1.523,0.9510565162951706
1.524,0.5877852522924457
1.525,1.048532872712038e-13
1.526,-0.5877852522924601
1.527,-0.951056516295141
1.528,-0.9510565162951388
1.529,-0.5877852522925465
1.53,-1.947055265903998e-15
1.531,0.5877852522924513
1.532,0.9510565162951728
1.533,0.9510565162951774
1.534,0.5877852522924633
1.535,1.2727660982220236e-14
1.536,-0.5877852522925345
1.537,-0.9510565162951344
1.538,-0.9510565162951456
1.539,-0.5877852522924719
1.54,-2.3508266698536472e-14
1.541,0.5877852522924338
1.542,0.951056516295166
1.543,0.9510565162951488
1.544,0.5877852522924807
1.545,3.428887241485271e-14
1.546,-0.5877852522925171
1.547,-0.9510565162951278
1.548,-0.9510565162951522
1.549,-0.5877852522924893
1.55,6.861735959044708e-14
1.551,0.5877852522924164
1.552,0.9510565162951596
1.553,0.9510565162951556
1.554,0.5877852522924061
1.555,5.585008384748519e-14
1.556,-0.5877852522924997
1.557,-0.951056516295156
1.558,-0.9510565162951587
1.559,-0.5877852522925068
1.56,4.7056148157814606e-14
1.561,0.587785252292491
1.562,0.9510565162951528
1.563,0.9510565162951622
1.564,0.5877852522924235
1.565,7.741129528011767e-14
1.566,-0.5877852522924822
1.567,-0.9510565162951494
1.568,-0.9510565162951304
1.569,-0.5877852522925242
1.57,2.5494936725182127e-14
1.571,0.5877852522924736
1.572,0.9510565162951812
1.573,0.9510565162951689
1.574,0.5877852522924409
1.575,-1.4714331008865892e-14
1.576,-0.5877852522925568
1.577,-0.9510565162951428
1.578,-0.951056516295137
1.579,-0.5877852522924497
1.58,3.933725292549651e-15
1.581,0.587785252292456
1.582,0.9510565162951746
1.583,0.9510565162951756
1.584,0.5877852522924585
1.585,6.846880423766587e-15
1.586,-0.5877852522925393
1.587,-0.951056516295136
1.588,-0.9510565162951437
1.589,-0.5877852522924671
1.59,9.605935158153321e-14
1.591,0.5877852522924386
1.592,0.951056516295168
1.593,0.9510565162951472
1.594,0.5877852522923839
1.595,2.8408091856399063e-14
1.596,-0.5877852522925219
1.597,-0.9510565162951646
1.598,-0.9510565162951504
1.599,-0.5877852522924846
1.6,7.449814014890073e-14
1.601,0.5877852522925132
1.602,0.9510565162951612
1.603,0.9510565162951538
1.604,0.5877852522924013
1.605,4.996930328903154e-14
1.606,-0.5877852522925044
1.607,-0.951056516295158
1.608,-0.951056516295122
1.609,-0.587785252292502
1.61,5.2936928716268256e-14
1.611,0.5877852522924958
1.612,0.9510565162951896
1.613,0.9510565162951604
1.614,0.5877852522924187
1.615,-4.215632299995201e-14
1.616,-0.587785252292487
1.617,-0.9510565162951512
1.618,-0.9510565162951286
1.619,-0.5877852522924275
1.62,3.1375717283635774e-14
1.621,0.5877852522924784
1.622,0.9510565162951832
1.623,0.951056516295167
1.624,0.5877852522924362
1.625,-2.0595111567319542e-14
1.626,-0.5877852522923777
1.627,-0.9510565162951446
1.628,-0.9510565162951704
1.629,-0.587785252292445
1.63,-1.0387233187061275e-13
1.631,0.5877852522925527
1.632,0.951056516295106
1.633,0.9510565162951384
1.634,0.5877852522924537
1.635,9.660998653129386e-16
1.636,-0.587785252292452
1.637,-0.951056516295138
1.638,-0.9510565162951772
1.639,-0.5877852522923704
1.64,-1.254335433032452e-13
1.641,0.5877852522925353
1.642,0.9510565162951696
1.643,0.9510565162951452
1.644,0.5877852522924711
1.645,2.2527311297945413e-14
1.646,-0.5877852522924347
1.647,-0.9510565162951312
1.648,-0.9510565162951836
1.649,-0.5877852522923879
1.65,-1.469947547358777e-13
1.651,0.5877852522925179
1.652,0.9510565162951632
1.653,0.951056516295152
1.654,0.5877852522924886
1.655,4.408852273057789e-14
1.656,-0.5877852522924173
1.657,-0.9510565162951948
1.658,-0.9510565162951904
1.659,-0.5877852522924053
1.66,5.881770927472191e-14
1.661,0.5877852522925006
1.662,0.9510565162951564
1.663,0.9510565162951586
1.664,0.587785252292506
1.665,6.564973416321037e-14
1.666,-0.5877852522923999
1.667,-0.9510565162951882
1.668,-0.9510565162951968
1.669,-0.5877852522924227
1.67,3.7256497842089424e-14
1.671,0.5877852522924831
1.672,0.9510565162951498
1.673,0.9510565162951652
1.674,0.5877852522925235
1.675,-1.4016272984738922e-13
1.676,-0.5877852522923823
1.677,-0.9510565162951816
1.678,-0.9510565162951334
1.679,-0.5877852522924403
1.68,1.5695286409456948e-14
1.681,0.5877852522924656
1.682,0.9510565162951432
1.683,0.9510565162951718
1.684,0.587785252292541
1.685,-1.1860151841475677e-13
1.686,-0.5877852522923649
1.687,-0.951056516295175
1.688,-0.95105651629514
1.689,-0.5877852522924577
1.69,-5.865925023175528e-15
1.691,0.5877852522924482
1.692,0.9510565162951364
1.693,0.9510565162951082
1.694,0.5877852522925584
1.695,-9.704030698212427e-14
1.696,-0.5877852522925314
1.697,-0.9510565162951682
1.698,-0.9510565162951468
1.699,-0.5877852522924751
1.7,-2.7427136455808003e-14
1.701,0.5877852522924307
1.702,0.9510565162951298
1.703,0.9510565162951148
1.704,0.5877852522925758
1.705,-7.547909554949178e-14
1.706,-0.587785252292514
1.707,-0.9510565162951616
1.708,-0.9510565162951534
1.709,-0.5877852522924926
1.71,-4.8988347888440486e-14
1.711,0.5877852522925973
1.712,0.9510565162951232
1.713,0.9510565162951216
1.714,0.5877852522924093
1.715,-5.391788411685931e-14
1.716,-0.5877852522924966
1.717,-0.951056516295155
1.718,-0.95105651629516
1.719,-0.58778525229251
1.72,-7.054955932107296e-14
1.721,0.5877852522925798
1.722,0.9510565162951164
1.723,0.9510565162951282
1.724,0.5877852522924267
1.725,-3.2356672684226837e-14
1.726,-0.587785252292479
1.727,-0.9510565162951484
1.728,-0.9510565162951669
1.729,-0.5877852522923435
1.73,-9.211077075370545e-14
1.731,0.5877852522925623
1.732,0.95105651629518
1.733,0.951056516295135
1.734,0.5877852522924442
1.735,-1.0795461251594358e-14
1.736,-0.5877852522924616
1.737,-0.9510565162951417
1.738,-0.9510565162951734
1.739,-0.5877852522923609
1.74,1.1370169325689416e-13
1.741,0.5877852522925449
1.742,0.9510565162951734
1.743,0.9510565162951417
1.744,0.5877852522924616
1.745,1.0765750181038118e-14
1.746,-0.5877852522924442
1.747,-0.9510565162952052
1.748,-0.95105651629518
1.749,-0.5877852522923783
1.75,9.214048182426168e-14
1.751,0.5877852522923435
1.752,0.9510565162951669
1.753,0.9510565162951484
1.754,0.587785252292479
1.755,3.232696161367059e-14
1.756,-0.5877852522924267
1.757,-0.9510565162951282
1.758,-0.9510565162951164
1.759,-0.5877852522925797
1.76,7.057927039162921e-14
1.761,0.58778525229251
1.762,0.95105651629516
1.763,0.951056516295155
1.764,0.5877852522924965
1.765,5.3888173046303073e-14
1.766,-0.5877852522924093
1.767,-0.9510565162951216
1.768,-0.9510565162951232
1.769,-0.5877852522925971
1.77,4.9018058958996725e-14
1.771,0.5877852522924926
1.772,0.9510565162951534
1.773,0.9510565162951616
1.774,0.587785252292514
1.775,7.544938447893556e-14
1.776,-0.5877852522925758
1.777,-0.9510565162951148
1.778,-0.9510565162951298
1.779,-0.5877852522924307
1.78,2.7456847526364246e-14
1.781,0.5877852522924751
1.782,0.9510565162951468
1.783,0.9510565162951682
1.784,0.5877852522925314
1.785,9.701059591156802e-14
1.786,-0.5877852522925584
1.787,-0.9510565162951082
1.788,-0.9510565162951364
1.789,-0.5877852522924482
1.79,5.895636093731769e-15
1.791,0.5877852522924577
1.792,0.95105651629514
1.793,0.951056516295175
1.794,0.5877852522923649
1.795,1.1857180734420051e-13
1.796,-0.587785252292541
1.797,-0.9510565162951718
1.798,-0.9510565162951432
1.799,-0.5877852522924656
1.8,-1.5665575338900706e-14
1.801,0.5877852522924403
1.802,0.9510565162951334
1.803,0.9510565162951816
1.804,0.5877852522923823
1.805,1.4013301877683296e-13
1.806,-0.5877852522925235
1.807,-0.9510565162951652
1.808,-0.9510565162951498
1.809,-0.587785252292483
1.81,-3.7226786771533185e-14
1.811,0.5877852522924228
1.812,0.9510565162951968
1.813,0.9510565162951882
1.814,0.5877852522923998
1.815,-6.567944523376662e-14
1.816,-0.5877852522925061
1.817,-0.9510565162951586
1.818,-0.9510565162951564
1.819,-0.5877852522925006
1.82,-5.878799820416566e-14
1.821,0.5877852522924053
1.822,0.9510565162951904
1.823,0.9510565162951948
1.824,0.5877852522924173
1.825,-4.411823380113413e-14
1.826,-0.5877852522924886
1.827,-0.951056516295152
1.828,-0.9510565162951632
1.829,-0.5877852522925179
1.83,1.4702446580643396e-13
1.831,0.5877852522923879
1.832,0.9510565162951836
1.833,0.9510565162951312
1.834,0.5877852522924347
1.835,-2.2557022368501652e-14
1.836,-0.5877852522924711
1.837,-0.9510565162951452
1.838,-0.9510565162951696
1.839,-0.5877852522925353
1.84,1.2546325437380146e-13
1.841,0.5877852522925544
1.842,0.9510565162951772
1.843,0.951056516295138
1.844,0.587785252292452
1.845,-9.958109358691797e-16
1.846,-0.5877852522924537
1.847,-0.9510565162951384
1.848,-0.951056516295106
1.849,-0.5877852522925527
1.85,1.0390204294116897e-13
1.851,0.587785252292537
1.852,0.9510565162951704
1.853,0.9510565162951446
1.854,0.5877852522924695
1.855,2.0565400496763297e-14
1.856,-0.5877852522924363
1.857,-0.951056516295132
1.858,-0.9510565162951128
1.859,-0.5877852522923863
1.86,8.234083150853651e-14
1.861,0.5877852522925195
1.862,0.9510565162951636
1.863,0.9510565162951512
1.864,0.5877852522924869
1.865,4.212661192939577e-14
1.866,-0.5877852522926028
1.867,-0.9510565162951252
1.868,-0.9510565162951196
1.869,-0.5877852522924037
1.87,6.077962007590402e-14
1.871,0.587785252292502
1.872,0.9510565162951572
1.873,0.951056516295158
1.874,0.5877852522923205
1.875,6.368782336202826e-14
1.876,-0.5877852522924013
1.877,-0.9510565162951888
1.878,-0.9510565162951964
1.879,-0.5877852522924212
1.88,3.921840864327154e-14
1.881,0.5877852522924846
1.882,0.9510565162951504
1.883,0.9510565162951646
1.884,0.5877852522925219
1.885,8.524903479466072e-14
1.886,-0.5877852522923839
1.887,-0.9510565162951822
1.888,-0.951056516295203
1.889,-0.5877852522924386
1.89,1.7657197210639064e-14
1.891,0.5877852522924671
1.892,0.9510565162951438
1.893,0.9510565162951712
1.894,0.5877852522925393
1.895,-1.205634292159389e-13
1.896,-0.5877852522923664
1.897,-0.9510565162951756
1.898,-0.9510565162951397
1.899,-0.587785252292456
1.9,-3.904014221993409e-15
1.901,0.5877852522924497
1.902,0.951056516295137
1.903,0.951056516295178
1.904,0.5877852522925567
1.905,-9.900221778330638e-14
1.906,-0.5877852522923491
1.907,-0.9510565162951689
1.908,-0.9510565162951462
1.909,-0.5877852522924735
1.91,-2.5465225654625887e-14
1.911,0.5877852522924324
1.912,0.9510565162951304
1.913,0.9510565162951145
1.914,0.5877852522925742
1.915,-7.744100635067392e-14
1.916,-0.5877852522925155
1.917,-0.9510565162951622
1.918,-0.9510565162951528
1.919,-0.587785252292491
1.92,-4.7026437087258366e-14
1.921,0.5877852522924149
1.922,0.9510565162951236
1.923,0.951056516295121
1.924,0.5877852522925917
1.925,-5.587979491804143e-14
1.926,-0.5877852522924981
1.927,-0.9510565162951556
1.928,-0.9510565162951596
1.929,-0.5877852522925084
1.93,-6.858764851989086e-14
1.931,0.5877852522925814
1.932,0.951056516295117
1.933,0.9510565162951276
1.934,0.5877852522924252
1.935,-3.431858348540896e-14
1.936,-0.5877852522924807
1.937,-0.9510565162951488
1.938,-0.951056516295166
1.939,-0.5877852522925259
1.94,-9.014885995252332e-14
1.941,0.587785252292564
1.942,0.9510565162951806
1.943,0.9510565162951344
1.944,0.5877852522924426
1.945,-1.2757372052776478e-14
1.946,-0.5877852522924633
1.947,-0.9510565162951422
1.948,-0.9510565162951728
1.949,-0.5877852522923593
1.95,-1.117100713851558e-13
1.951,0.5877852522925465
1.952,0.951056516295174
1.953,0.951056516295141
1.954,0.58778525229246
1.955,8.803839379855999e-15
1.956,-0.5877852522924458
1.957,-0.9510565162951355
1.958,-0.9510565162951794
1.959,-0.5877852522923768
1.96,9.410239262544378e-14
1.961,0.5877852522925291
1.962,0.9510565162951674
1.963,0.9510565162951476
1.964,0.5877852522924775
1.965,3.036505081248847e-14
1.966,-0.5877852522924283
1.967,-0.9510565162951992
1.968,-0.951056516295186
1.969,-0.5877852522923943
1.97,7.254118119281132e-14
1.971,0.5877852522925116
1.972,0.9510565162951607
1.973,0.9510565162951544
1.974,0.5877852522924949
1.975,-1.7544741319811112e-13
1.976,-0.5877852522924109
1.977,-0.9510565162951924
1.978,-0.9510565162951224
1.979,-0.5877852522924116
1.98,5.0979969760178844e-14
1.981,0.5877852522924941
1.982,0.951056516295154
1.983,0.951056516295161
1.984,0.5877852522925123
1.985,-1.5388620176547865e-13
1.986,-0.5877852522923934
1.987,-0.9510565162951858
1.988,-0.9510565162951292
1.989,-0.5877852522924291
1.99,2.9418758327546375e-14
1.991,0.5877852522924767
1.992,0.9510565162951474
1.993,0.9510565162950974
1.994,0.5877852522925298
1.995,-1.3232499033284617e-13
1.996,-0.58778525229256
1.997,-0.9510565162951792
1.998,-0.951056516295136
1.999,-0.5877852522924465
2.0,7.857546894913888e-15
2.001,0.5877852522924593
2.002,0.9510565162951408
2.003,0.951056516295104
2.004,0.5877852522925472
2.005,1.1660989654301836e-13
2.006,-0.5877852522923586
2.007,-0.9510565162951726
2.008,-0.9510565162951424
2.009,-0.5877852522924639
2.01,-1.3703664537718591e-14
2.011,0.5877852522926258
2.012,0.951056516295134
2.013,0.951056516295181
2.014,0.5877852522925647
2.015,-8.920256746758121e-14
2.016,-0.587785252292525
2.017,-0.951056516295166
2.018,-0.9510565162952196
2.019,-0.5877852522924815
